市区,小区,户型,朝向,楼层,装修情况,电梯,面积(㎡),价格(万元),年份,Id,
昌平,王府公寓二区,7室2厅,东南,2,其他,,284,1280,1995,1.01E+11,
昌平,嘉诚花园一期,3室1厅,南北,6,精装,无电梯,119,550,2000,1.01E+11,
昌平,北京人家,2室1厅,东南,6,精装,无电梯,89,430,2005,1.01E+11,
昌平,龙跃苑三区,3室1厅,南北,6,简装,,119,550,2005,1.01E+11,
昌平,龙城花园W区,3室2厅,南北,4,精装,无电梯,191,800,1997,1.01E+11,
昌平,和平家园小区,2室2厅,南北,12,精装,有电梯,101,349,2005,1.01E+11,
昌平,三合庄园,3室1厅,南北,5,精装,,128,550,2000,1.01E+11,
昌平,威尼斯花园A区,4室3厅,东南,3,精装,,315,1200,2004,1.01E+11,
昌平,溪城家园,2室1厅,南,15,简装,有电梯,82,412,2010,1.01E+11,
昌平,都市芳园锦湖园,5室2厅,南北,4,精装,,163,670,2000,1.01E+11,
昌平,天通苑本一区,5室2厅,南北,6,简装,,369,920,2000,1.01E+11,
昌平,北京北,4室3厅,南北,20,精装,,113,895,2008,1.01E+11,
昌平,田园风光雅苑,2室1厅,东西,6,其他,无电梯,88,425,2006,1.01E+11,
昌平,龙城花园北二区,2室1厅,南北,4,其他,无电梯,63,355,2004,1.01E+11,
昌平,天泽苑小区,2室1厅,南北,6,简装,,81,308,2004,1.01E+11,
昌平,溪城家园,2室1厅,南北,15,精装,有电梯,81,405,2010,1.01E+11,
昌平,北街家园八区,2室0厅,西,18,其他,,71,269,2010,1.01E+11,
昌平,龙腾苑四区,3室1厅,南北,6,精装,无电梯,104,485,2003,1.01E+11,
昌平,和平家园小区,4室3厅,南北,6,简装,无电梯,155,438,2004,1.01E+11,
昌平,海德堡花园,2室1厅,南北,5,精装,无电梯,99,460,2004,1.01E+11,
昌平,金达园,2室1厅,南北,6,其他,无电梯,82,390,1998,1.01E+11,
昌平,北街家园八区,1室0厅,西,17,其他,有电梯,41,223,2010,1.01E+11,
昌平,善缘嘉园,2室1厅,南北,6,其他,无电梯,96,325,2005,1.01E+11,
昌平,云趣园三区,2室2厅,南北,6,简装,,94,448,2000,1.01E+11,
昌平,昌平商业街,2室1厅,东西,6,毛坯,,62,225,1993,1.01E+11,
昌平,天通苑北一区,2室2厅,东西,11,精装,,119,420,2004,1.01E+11,
昌平,首开国风美唐二期,3室1厅,南北,15,其他,有电梯,96,598,2014,1.01E+11,
昌平,紫金新干线二期,2室1厅,南,8,简装,,84,430,2013,1.01E+11,
昌平,首开国风美唐二期,3室1厅,南北,15,其他,有电梯,96,586,2014,1.01E+11,
昌平,京科苑,2室1厅,南,6,简装,无电梯,66,265,1997,1.01E+11,
昌平,建明里小区,3室1厅,南北,6,精装,无电梯,98,360,1998,1.01E+11,
昌平,龙兴园北区,3室2厅,南北,6,简装,无电梯,98,400,2000,1.01E+11,
昌平,西湖新村,3室2厅,南北,6,简装,无电梯,166,450,1998,1.01E+11,
昌平,桃花苑,4室2厅,南北,4,简装,无电梯,218,1000,2000,1.01E+11,
昌平,永安里小区,2室1厅,南北,6,简装,无电梯,87,315,1997,1.01E+11,
昌平,燕城苑南区,4室2厅,南北,5,简装,无电梯,131,420,1999,1.01E+11,
昌平,天通苑东三区,3室3厅,南北,6,精装,无电梯,187,565,2002,1.01E+11,
昌平,天通苑北一区,4室3厅,南北,11,精装,有电梯,321,1490,2004,1.01E+11,
昌平,蓬莱公寓东区,3室2厅,南北,5,简装,无电梯,113,440,2001,1.01E+11,
昌平,清水园二期,5室2厅,南北,7,精装,无电梯,178,800,2004,1.01E+11,
昌平,风雅园一区,2室1厅,南北,6,精装,,92,415,2000,1.01E+11,
昌平,北京人家,2室1厅,东南,6,精装,无电梯,89,430,2005,1.01E+11,
昌平,王府公寓二区,7室2厅,东南,2,其他,,284,1280,1995,1.01E+11,
昌平,新龙城,3室2厅,南北,15,简装,有电梯,125,620,2007,1.01E+11,
昌平,天通苑本一区,4室1厅,南北,6,精装,,206,630,2000,1.01E+11,
昌平,龙乡中区,3室1厅,南北,6,简装,,101,470,1995,1.01E+11,
昌平,天通西苑二区,2室1厅,东西,19,简装,有电梯,130,440,2003,1.01E+11,
昌平,天通西苑一区,3室1厅,南北,13,简装,有电梯,121,500,2001,1.01E+11,
昌平,龙锦苑东一区,3室2厅,南北,6,简装,无电梯,124,445,2007,1.01E+11,
昌平,丰景高苑,2室1厅,南北,6,简装,,87,258,2001,1.01E+11,
昌平,金隅万科城,2室1厅,南北,28,精装,,89,425,2009,1.01E+11,
昌平,天露园一区,2室1厅,南北,6,简装,无电梯,97,450,2008,1.01E+11,
昌平,望都新地,2室1厅,南北,6,精装,,89,410,2009,1.01E+11,
昌平,宁馨苑,2室2厅,南北,6,精装,无电梯,98,399,2003,1.01E+11,
昌平,果岭小镇,3室2厅,南北,5,简装,,118,515,2005,1.01E+11,
昌平,果岭小镇,3室2厅,南北,4,精装,,128,550,2006,1.01E+11,
昌平,北京太阳城老年公寓,3室2厅,南北,8,精装,有电梯,153,525,2004,1.01E+11,
昌平,金隅嘉和园,2室2厅,南,21,精装,有电梯,77,320,2010,1.01E+11,
昌平,天鑫家园,2室1厅,东南,6,精装,,88,428,2003,1.01E+11,
昌平,天通苑本二区,2室1厅,东西,6,精装,无电梯,96,380,1999,1.01E+11,
昌平,水屯家园,3室1厅,南北,6,精装,无电梯,121,361,2003,1.01E+11,
昌平,天通苑北三区,3室2厅,南北,6,精装,无电梯,150,525,2004,1.01E+11,
昌平,王府温馨公寓,3室2厅,南北,6,精装,无电梯,137,485,1999,1.01E+11,
昌平,金隅万科城,2室2厅,东西,9,精装,有电梯,88,385,2009,1.01E+11,
昌平,佳运园一期,2室1厅,南北,6,精装,无电梯,81,385,1996,1.01E+11,
昌平,和平家园小区,3室2厅,南北,6,精装,无电梯,109,410,2003,1.01E+11,
昌平,燕城苑南区,2室1厅,南北,6,简装,无电梯,94,330,2000,1.01E+11,
昌平,肿瘤医院宿舍,2室1厅,南北,6,精装,无电梯,68,325,1996,1.01E+11,
昌平,名流花园,3室2厅,南北,6,精装,,127,450,1998,1.01E+11,
昌平,西关北路,2室1厅,南,6,简装,,63,268,1993,1.01E+11,
昌平,天泽苑小区,2室1厅,西,14,简装,,119,360,2008,1.01E+11,
昌平,望都新地二期,2室1厅,南北,6,简装,,89,405,2012,1.01E+11,
昌平,建明里小区,2室1厅,南北,5,精装,无电梯,65,260,1984,1.01E+11,
昌平,和平家园小区,4室3厅,南北,6,简装,无电梯,155,438,2004,1.01E+11,
昌平,北店嘉园,4室2厅,东南,7,精装,无电梯,103,488,2003,1.01E+11,
昌平,北亚花园,2室1厅,南北,6,精装,,88,338,2003,1.01E+11,
昌平,紫金新干线,3室1厅,南北,10,精装,,132,650,2009,1.01E+11,
昌平,龙城花园北二区,1室1厅,南,4,简装,,46,280,2004,1.01E+11,
昌平,太平家园,2室1厅,南北,5,精装,,71,368,1998,1.01E+11,
昌平,名流花园,2室1厅,南北,7,简装,无电梯,90,348,1996,1.01E+11,
昌平,名佳花园三区,3室1厅,南北,6,精装,无电梯,142,470,2004,1.01E+11,
昌平,龙华园,2室1厅,南北,6,简装,无电梯,80,400,1996,1.01E+11,
昌平,兴隆小区,2室1厅,南北,6,其他,,60,180,2010,1.01E+11,
昌平,旗胜家园,2室1厅,南北,21,精装,,89,405,2009,1.01E+11,
昌平,天鑫家园,2室2厅,南北,6,精装,无电梯,106,450,2003,1.01E+11,
昌平,石坊院,1室1厅,南,6,简装,无电梯,45,199,1993,1.01E+11,
昌平,花雨汀,2室1厅,南,15,精装,有电梯,63,276,2014,1.01E+11,
昌平,北京太阳城老年公寓,3室2厅,南北,9,精装,,168,550,2004,1.01E+11,
昌平,王府花园合道府,4室2厅,南北,2,简装,,220,1250,1997,1.01E+11,
昌平,天通苑北三区,2室2厅,南,6,精装,无电梯,97,405,2003,1.01E+11,
昌平,富泉花园,4室2厅,南北,6,精装,有电梯,146,520,2000,1.01E+11,
昌平,果岭小镇,3室2厅,南北,4,精装,无电梯,152,560,2006,1.01E+11,
昌平,北街家园五区,2室1厅,南北,18,精装,,89,426,2009,1.01E+11,
昌平,龙乡中区,3室1厅,南北,6,简装,,101,470,1995,1.01E+11,
昌平,嘉诚花园一期,3室1厅,南北,6,精装,无电梯,119,550,2000,1.01E+11,
昌平,财神庙胡同,3室1厅,南北,6,简装,无电梯,117,350,1998,1.01E+11,
昌平,燕城苑南区,3室2厅,南北,6,简装,无电梯,107,350,1998,1.01E+11,
昌平,北街家园二区,3室2厅,南北,9,精装,有电梯,147,630,2008,1.01E+11,
昌平,天通苑本二区,3室2厅,南北,6,精装,无电梯,127,480,1999,1.01E+11,
昌平,水厂路,2室1厅,南北,6,精装,,87,248,1999,1.01E+11,
昌平,东关南里小区,3室2厅,南北,6,精装,无电梯,136,510,2001,1.01E+11,
昌平,建明里小区,3室2厅,南北,6,精装,无电梯,110,375,1998,1.01E+11,
昌平,天通西苑二区,2室1厅,东西,19,简装,有电梯,130,440,2003,1.01E+11,
昌平,丰景高苑,2室1厅,南北,6,简装,,87,258,2001,1.01E+11,
昌平,天通苑中苑,3室1厅,南北,6,精装,无电梯,122,489,2007,1.01E+11,
昌平,华龙苑北里,3室2厅,西南,10,简装,有电梯,119,550,2005,1.01E+11,
昌平,首开国风美唐一期,2室1厅,南北,11,其他,,93,570,2012,1.01E+11,
昌平,金域华府一期,2室1厅,南,26,精装,,85,580,2012,1.01E+11,
昌平,首开国风美唐二期,2室1厅,南,19,精装,,89,520,2014,1.01E+11,
昌平,金色漫香苑,2室1厅,南北,8,简装,有电梯,89,415,2013,1.01E+11,
昌平,和平家园小区,5室2厅,南北,6,简装,无电梯,190,470,2003,1.01E+11,
昌平,北街家园六区,3室1厅,东西,18,精装,有电梯,78,355,2009,1.01E+11,
昌平,温泉花园B区,3室2厅,南北,6,简装,无电梯,101,350,1999,1.01E+11,
昌平,天通苑本一区,4室2厅,南北,6,精装,无电梯,208,1000,1999,1.01E+11,
昌平,农行家属宿舍,2室1厅,东西,6,简装,,63,225,1993,1.01E+11,
昌平,太平家园,2室2厅,南北,6,精装,无电梯,91,405,2000,1.01E+11,
昌平,名流花园,4室2厅,东南,7,简装,无电梯,156,430,1996,1.01E+11,
昌平,望都新地二期,2室1厅,南北,6,精装,无电梯,89,405,2012,1.01E+11,
昌平,东关北里小区,2室1厅,东南,6,简装,无电梯,72,265,1992,1.01E+11,
昌平,天通苑东一区,3室1厅,南北,6,精装,无电梯,129,588,2001,1.01E+11,
昌平,金榜园,1室1厅,南北,6,精装,,69,410,2002,1.01E+11,
昌平,北亚花园,3室2厅,南北,6,精装,无电梯,119,388,1999,1.01E+11,
昌平,溪城家园,3室1厅,东南,15,精装,有电梯,87,439,2010,1.01E+11,
昌平,北郊农场宿舍,2室1厅,南北,4,简装,无电梯,60,330,1987,1.01E+11,
昌平,北郊农场宿舍,2室1厅,南北,4,简装,无电梯,65,350,1991,1.01E+11,
昌平,龙锦苑东五区,3室2厅,南北,6,简装,,125,445,2007,1.01E+11,
昌平,郝庄家园东区,2室1厅,南北,6,简装,无电梯,75,248,1998,1.01E+11,
昌平,天通苑本四区,2室1厅,东西,6,简装,无电梯,105,410,2000,1.01E+11,
昌平,碧春园,2室1厅,南北,6,精装,,86,315,2006,1.01E+11,
昌平,龙腾苑五区,3室1厅,南北,6,简装,无电梯,131,570,2003,1.01E+11,
昌平,天通苑东一区,4室1厅,东南,32,简装,,178,520,2001,1.01E+11,
昌平,天通苑东一区,5室2厅,南北,6,精装,无电梯,276,718,2001,1.01E+11,
昌平,王府公寓三区,2室2厅,南北,5,精装,,102,430,1995,1.01E+11,
昌平,龙腾苑四区,3室1厅,南北,6,精装,无电梯,120,538,2003,1.01E+11,
昌平,水关新村,2室2厅,南北,6,简装,无电梯,92,330,1998,1.01E+11,
昌平,北城根小区,2室1厅,西北,6,简装,无电梯,69,250,2001,1.01E+11,
昌平,天通苑本三区,3室1厅,南北,6,精装,无电梯,128,540,1999,1.01E+11,
昌平,北京人家,3室1厅,南北,6,简装,无电梯,118,510,2003,1.01E+11,
昌平,兴隆小区,2室1厅,南北,6,简装,,61,185,2010,1.01E+11,
昌平,龙跃苑四区,3室1厅,南北,6,精装,,124,492,2005,1.01E+11,
昌平,龙兴园南区,5室2厅,南北,7,其他,无电梯,148,640,1998,1.01E+11,
昌平,新龙城,2室1厅,南北,20,精装,有电梯,100,510,2007,1.01E+11,
昌平,沙顺路110号院,3室1厅,南北,6,简装,,116,270,2004,1.01E+11,
昌平,天通苑本四区,2室1厅,南北,6,简装,无电梯,74,349.5,2000,1.01E+11,
昌平,天通西苑二区,4室2厅,南北,32,精装,有电梯,176,532,2003,1.01E+11,
昌平,金科帕提欧,4室1厅,南北,9,毛坯,有电梯,178,710,2011,1.01E+11,
昌平,天通苑中苑,3室2厅,南北,6,精装,无电梯,155,668,2007,1.01E+11,
昌平,温泉花园B区,3室2厅,南北,6,简装,无电梯,109,350,1997,1.01E+11,
昌平,名流花园,4室2厅,南北,7,精装,无电梯,180,560,1998,1.01E+11,
昌平,天通苑北二区,2室2厅,南北,12,精装,有电梯,168,700,2005,1.01E+11,
昌平,天通苑北一区,5室2厅,南北,11,简装,有电梯,194,805,2004,1.01E+11,
昌平,龙锦苑东五区,3室2厅,南北,6,精装,无电梯,118,465,2007,1.01E+11,
昌平,清水园二期,3室2厅,东南,7,简装,无电梯,122,615,2003,1.01E+11,
昌平,天通西苑一区,3室2厅,南北,13,精装,有电梯,160,510,2001,1.01E+11,
昌平,天通西苑三区,4室2厅,南,32,精装,有电梯,186,820,2002,1.01E+11,
昌平,天通苑北二区,2室2厅,南,18,精装,有电梯,119,530,2004,1.01E+11,
昌平,龙华园,5室2厅,南北,7,简装,,188,566,1996,1.01E+11,
昌平,典雅庄园,3室2厅,南北,10,精装,,124,370,2005,1.01E+11,
昌平,天通苑东二区,2室1厅,南北,7,精装,,114,450,2001,1.01E+11,
昌平,龙回苑,2室1厅,南北,7,精装,无电梯,96,470,2004,1.01E+11,
昌平,肿瘤医院宿舍,2室1厅,南,6,精装,,53,325,1996,1.01E+11,
昌平,天通苑中苑,3室1厅,南北,6,精装,无电梯,122,489,2007,1.01E+11,
昌平,金隅万科城,3室2厅,南北,28,精装,有电梯,122,578,2012,1.01E+11,
昌平,金色漫香苑,2室1厅,南北,8,其他,有电梯,91,428,2013,1.01E+11,
昌平,天通西苑一区,2室2厅,南北,13,简装,,132,469,2001,1.01E+11,
昌平,昌盛园四区,2室1厅,南北,6,其他,,71,289,1997,1.01E+11,
昌平,王府公寓二区,5室3厅,东南,3,精装,,216,1300,1998,1.01E+11,
昌平,御路园,2室2厅,南北,7,简装,无电梯,97,338,2001,1.01E+11,
昌平,望都家园,3室1厅,南北,7,简装,,151,520,2000,1.01E+11,
昌平,财神庙胡同,3室2厅,南北,6,简装,无电梯,165,470,1998,1.01E+11,
昌平,蓝郡国际花园,2室2厅,南北,8,精装,有电梯,123,550,2005,1.01E+11,
昌平,龙锦苑四区,4室2厅,南北,7,精装,,133,540,2003,1.01E+11,
昌平,石坊院,3室1厅,南北,6,简装,,114,430,1999,1.01E+11,
昌平,溪城家园,2室1厅,西南,15,简装,,83,415.6,2010,1.01E+11,
昌平,天通苑北二区,2室2厅,南北,16,精装,,127,500,2004,1.01E+11,
昌平,龙回苑,3室2厅,西南,6,精装,,119,548,2004,1.01E+11,
昌平,宁馨苑,3室2厅,南北,6,简装,,130,470,2002,1.01E+11,
昌平,南环里,2室1厅,南,4,精装,,68,245,1964,1.01E+11,
昌平,大三尖,2室1厅,南,6,其他,,89,326,1996,1.01E+11,
昌平,天通苑本五区,3室1厅,东南,10,简装,,179,640,2000,1.01E+11,
昌平,龙华园,3室1厅,东西,6,简装,无电梯,96,435,1996,1.01E+11,
昌平,南厂东区,1室1厅,南,6,简装,,38,126,1988,1.01E+11,
昌平,经委宿舍楼,2室1厅,南,4,简装,,50,240,1993,1.01E+11,
昌平,沙河展思门,2室2厅,南北,6,精装,,82,315,2001,1.01E+11,
昌平,首开智慧社,2室1厅,东南,21,精装,,89,510,2011,1.01E+11,
昌平,紫金新干线,2室1厅,南,6,精装,无电梯,79,445,2009,1.01E+11,
昌平,温泉花园B区,3室2厅,南北,6,精装,无电梯,130,450,1999,1.01E+11,
昌平,温泉花园B区,3室2厅,南北,6,精装,,148,390,1999,1.01E+11,
昌平,水关新村,2室2厅,南北,6,简装,无电梯,92,330,1998,1.01E+11,
昌平,秋实家园,2室2厅,南北,6,简装,无电梯,92,289,2000,1.01E+11,
昌平,王府花园,2室2厅,南北,9,简装,有电梯,115,410,1995,1.01E+11,
昌平,新龙城,3室1厅,南北,15,精装,,111,638,2007,1.01E+11,
昌平,龙禧苑二区,5室3厅,南北,6,简装,无电梯,234,750,2003,1.01E+11,
昌平,天通苑北一区,2室1厅,东,29,简装,有电梯,85,380,2004,1.01E+11,
昌平,龙跃苑二区,4室1厅,南北,6,精装,无电梯,157,620,2003,1.01E+11,
昌平,天通苑北三区,4室2厅,南北,7,精装,无电梯,167,566,2005,1.01E+11,
昌平,龙禧苑五区,4室1厅,南北,7,简装,无电梯,142,496,2002,1.01E+11,
昌平,西湖新村,3室2厅,南北,7,精装,,126,440,1997,1.01E+11,
昌平,天通西苑一区,3室2厅,南北,13,精装,,220,875,2001,1.01E+11,
昌平,矩阵三期,1室1厅,南,8,精装,有电梯,57,399,2007,1.01E+11,
昌平,温泉花园B区,4室2厅,南北,6,精装,无电梯,148,390,1997,1.01E+11,
昌平,金榜园,2室1厅,南北,5,简装,无电梯,91,480,2003,1.01E+11,
昌平,天通苑本一区,5室1厅,南北,6,精装,无电梯,228,1020,2000,1.01E+11,
昌平,名佳花园一区,3室2厅,南北,7,精装,无电梯,124,425,2000,1.01E+11,
昌平,天通苑本一区,4室2厅,南北,6,精装,无电梯,264,699,2000,1.01E+11,
昌平,招商嘉铭珑原,4室2厅,南北,9,精装,有电梯,196,1650,2012,1.01E+11,
昌平,天通苑本六区,3室2厅,南北,6,其他,无电梯,171,523,2001,1.01E+11,
昌平,明天第一城1号院,1室0厅,东南,6,简装,,39,260,2007,1.01E+11,
昌平,龙城花园北二区,1室1厅,南北,4,毛坯,无电梯,46,300,2004,1.01E+11,
昌平,北方明珠,1室0厅,西,19,精装,有电梯,66,280,2004,1.01E+11,
昌平,温泉花园B区,1室1厅,南北,6,其他,无电梯,55,246,2002,1.01E+11,
昌平,王府花园,4室2厅,东南,3,精装,,159,690,1997,1.01E+11,
昌平,南农家园,2室1厅,南北,6,毛坯,,106,298,2008,1.01E+11,
昌平,龙博苑三区,2室1厅,南北,6,精装,无电梯,80,395,2005,1.01E+11,
昌平,龙锦苑二区,2室1厅,南北,6,精装,,88,440,2005,1.01E+11,
昌平,领秀慧谷B区,1室1厅,南,9,简装,,63,315,2011,1.01E+11,
昌平,矩阵二期,1室1厅,南,12,简装,有电梯,69,395,2004,1.01E+11,
昌平,金域华府一期,2室1厅,南北,28,精装,有电梯,98,640,2012,1.01E+11,
昌平,领秀慧谷C区,2室2厅,南北,11,精装,有电梯,88,495,2011,1.01E+11,
昌平,龙锦苑东二区,2室1厅,南北,6,精装,无电梯,101,430,2008,1.01E+11,
昌平,望都家园,3室2厅,南北,7,精装,无电梯,130,500,2001,1.01E+11,
昌平,龙跃苑三区,2室1厅,南北,6,简装,无电梯,102,420,2005,1.01E+11,
昌平,望都新地,2室1厅,南北,6,简装,无电梯,89,395,2008,1.01E+11,
昌平,佳运园二期,3室1厅,南北,6,精装,无电梯,115,538,2005,1.01E+11,
昌平,名佳花园一区,3室1厅,南北,7,精装,,124,495,2000,1.01E+11,
昌平,北京人家,3室1厅,南北,6,精装,无电梯,118,510,2002,1.01E+11,
昌平,矩阵一期,3室1厅,南北,6,精装,,85,475,1998,1.01E+11,
昌平,和谐家园一区,2室1厅,南北,6,简装,,93,410,2006,1.01E+11,
昌平,龙腾苑六区,3室1厅,南北,6,精装,,141,660,2002,1.01E+11,
昌平,新龙城,2室1厅,北,20,精装,有电梯,53,329,2006,1.01E+11,
昌平,天通苑北二区,8室3厅,南北,12,精装,,258,620,2005,1.01E+11,
昌平,云趣园一区,2室1厅,南北,7,精装,,93,460,2000,1.01E+11,
昌平,天通西苑三区,3室1厅,东西,13,精装,有电梯,147,425,2003,1.01E+11,
昌平,佳运园二期,2室1厅,南北,6,简装,,88,445,2005,1.01E+11,
昌平,溪城家园,2室1厅,南北,15,其他,有电梯,80,368,2010,1.01E+11,
昌平,万润家园,2室1厅,北,9,精装,,67,360,2003,1.01E+11,
昌平,首开国风美唐一期,2室1厅,南北,11,精装,,91,570,2012,1.01E+11,
昌平,风雅园一区,3室1厅,南北,6,精装,无电梯,116,428,2000,1.01E+11,
昌平,龙博苑二区,2室1厅,南北,6,简装,无电梯,80,350,2004,1.01E+11,
昌平,新悦家园,2室1厅,东南,28,其他,有电梯,64,275,2012,1.01E+11,
昌平,保利罗兰香谷,2室1厅,南,14,精装,有电梯,85,375,2012,1.01E+11,
昌平,龙城花园W区,3室2厅,南北,4,简装,无电梯,191,1080,1997,1.01E+11,
昌平,龙城花园W区,3室2厅,南北,4,精装,无电梯,191,1100,1997,1.01E+11,
昌平,天通西苑二区,3室1厅,南北,18,精装,,133,485,2000,1.01E+11,
昌平,北街家园六区,2室1厅,东,18,精装,有电梯,62,313,2009,1.01E+11,
昌平,京科苑,3室1厅,东南,7,简装,无电梯,99,330,2003,1.01E+11,
昌平,龙回苑,2室1厅,东西,6,简装,无电梯,93,430,2004,1.01E+11,
昌平,佳运园一期,1室1厅,南,6,精装,,60,315,1998,1.01E+11,
昌平,名佳花园四区,1室1厅,南北,6,简装,,61,280,2003,1.01E+11,
昌平,和平街东里,3室1厅,南北,6,其他,无电梯,86,320,1994,1.01E+11,
昌平,慧华苑,3室1厅,南北,6,精装,无电梯,101,420,1995,1.01E+11,
昌平,龙乡东区,3室1厅,南北,6,精装,,79,397,1993,1.01E+11,
昌平,天通苑北一区,2室2厅,南北,12,简装,有电梯,148,599,2004,1.01E+11,
昌平,新龙城,2室2厅,西南,20,精装,有电梯,90,499,2007,1.01E+11,
昌平,天通苑中苑,3室2厅,南北,6,精装,无电梯,124,518,2007,1.01E+11,
昌平,天通苑北二区,3室2厅,南北,17,精装,,229,796,2005,1.01E+11,
昌平,天通苑北二区,3室1厅,南北,12,精装,有电梯,136,530,2005,1.01E+11,
昌平,和谐家园一区,3室2厅,西南,6,精装,无电梯,117,520,2006,1.01E+11,
昌平,天通苑北三区,3室1厅,南北,6,简装,,130,469,2003,1.01E+11,
昌平,矩阵二期,3室2厅,南,12,精装,有电梯,171,776,2004,1.01E+11,
昌平,佰嘉城,3室1厅,南北,10,精装,,119,479.6,2006,1.01E+11,
昌平,北京北,2室1厅,西南,20,精装,有电梯,89,480,2008,1.01E+11,
昌平,龙跃苑四区,4室2厅,南北,6,精装,,155,560,2005,1.01E+11,
昌平,望都家园,3室2厅,南北,7,精装,无电梯,130,500,2001,1.01E+11,
昌平,龙锦苑一区,3室1厅,南北,6,精装,无电梯,125,520,2004,1.01E+11,
